X,Y,CONDITION,INTERSECTION_ID,NOTES,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID
-8564209.20111948,4707224.40087009,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2771,mquach,2016/10/12 18:43:57+00,ADA,2024/06/27 20:40:41+00,,{7394FD35-E76F-48AC-B56A-BADD9F08CA22},2771
-8565389.83310009,4707465.22374675,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2772,mquach,2016/10/12 18:48:20+00,ADA,2024/06/27 20:40:41+00,,{4B819792-3695-4938-860B-C0CE624B036C},2772
-8565415.40238366,4707412.4621149,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2773,mquach,2016/10/12 18:48:53+00,ADA,2024/06/27 20:40:41+00,,{D2D8769C-9A62-408E-AE0C-787BE68A8837},2773
-8565544.30156874,4707279.12206692,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2774,mquach,2016/10/12 18:49:54+00,ADA,2024/06/27 20:40:41+00,,{30B4946E-1541-4A8C-A7EC-D0EA91D83D0F},2774
-8565586.02725056,4707261.96142755,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2775,mquach,2016/10/12 18:50:26+00,ADA,2024/06/27 20:40:41+00,,{42E1C804-37D7-4CFA-830D-4874C3107EBD},2775
-8565887.18341292,4706728.53918326,Good,,Yes,1,2030,2016,ADA_BusStopPt_2776,mquach,2016/10/12 19:06:46+00,ADA,2024/06/27 20:40:41+00,,{C0AD4087-A8F9-4DEE-B35D-7933A8CA5FA3},2776
-8565907.09531691,4706735.50416404,Good,,Yes,1,2030,2016,ADA_BusStopPt_2777,mquach,2016/10/12 19:07:05+00,ADA,2024/06/27 20:40:41+00,,{47308D93-CD59-4F43-AC44-1D7BCBF2F30E},2777
-8563781.46145125,4706799.75256349,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2778,mquach,2016/10/12 19:09:59+00,ADA,2024/06/27 20:40:41+00,,{69AF8500-A320-4EFA-8C7F-44A5C7F87E91},2778
-8563744.4044182,4706670.65437784,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2779,mquach,2016/10/12 19:10:39+00,ADA,2024/06/27 20:40:41+00,,{32AD96E1-9516-4CDA-9CD1-8130A65593E8},2779
-8563790.49405034,4706448.72025029,Good,,Yes,1,2030,2016,ADA_BusStopPt_2780,mquach,2016/10/12 19:12:25+00,ADA,2024/06/27 20:40:41+00,,{B04969C7-1D60-49FD-8112-110E94A413BE},2780
-8563482.92139854,4706525.67010842,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2781,mquach,2016/10/12 19:41:07+00,ADA,2024/06/27 20:40:41+00,,{4E41D9BA-D99A-4871-AFBC-3F3DE9D32CFD},2781
-8563496.25540427,4706540.9469741,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2782,mquach,2016/10/12 19:41:59+00,ADA,2024/06/27 20:40:41+00,,{AF0B3B00-E9C2-4EF9-A628-03AC010D3F4D},2782
-8563551.88544644,4706280.93560253,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2783,mquach,2016/10/12 19:45:16+00,ADA,2024/06/27 20:40:41+00,,{20E7D080-7112-408C-9B40-9F1714F4392A},2783
-8563589.95024864,4706216.24406853,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2784,mquach,2016/10/12 19:56:40+00,ADA,2024/06/27 20:40:41+00,,{EDC124D9-82A6-444C-8E12-C39E24426F34},2784
-8563821.9390954,4706153.65189166,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2785,mquach,2016/10/12 20:14:56+00,ADA,2024/06/27 20:40:41+00,,{A5C58906-1DED-4619-8DC1-442A5B8126B0},2785
-8563808.15707564,4706021.03594848,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2786,mquach,2016/10/12 20:31:22+00,ADA,2024/06/27 20:40:41+00,,{71FBFD38-AA33-4538-8ECE-6EDE3B839FE2},2786
-8562411.01168388,4705876.64634692,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2787,mquach,2016/10/12 20:37:06+00,ADA,2024/06/27 20:40:41+00,,{8869F707-EC8A-40BC-864A-4260BDCA7F4F},2787
-8562726.65527368,4705910.16972791,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2788,mquach,2016/10/12 20:38:51+00,ADA,2024/06/27 20:40:41+00,,{38422B93-6C8D-4D09-B422-2912F6F2C834},2788
-8562791.66892036,4705876.93341204,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2789,mquach,2016/10/12 20:40:52+00,ADA,2024/06/27 20:40:41+00,,{244EA0BC-CB2D-418E-82D4-A3BC31711F30},2789
-8562989.53414368,4705911.02771928,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2790,mquach,2016/10/12 20:54:27+00,ADA,2024/06/27 20:40:41+00,,{C6DE0175-BE62-4648-B926-950AAD710DC1},2790
-8563774.58154225,4705878.14830392,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2791,mquach,2016/10/12 21:15:23+00,ADA,2024/06/27 20:40:41+00,,{B9FBF7AB-942D-41B7-B81C-56399952BF2E},2791
-8563350.70707501,4705305.5094135,Fair,,No,1,2030,2016,ADA_BusStopPt_2792,mquach,2016/10/12 21:20:27+00,ADA,2024/06/27 20:40:41+00,,{3E17A3CE-FC21-4705-9A90-8FDF711F4A38},2792
-8564240.42800527,4705876.93849005,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2793,mquach,2016/10/12 21:25:32+00,ADA,2024/06/27 20:40:41+00,,{686413F8-60FB-438D-8822-A774F171233F},2793
-8564337.91686788,4705915.75827276,Good,,Yes,1,2030,2016,ADA_BusStopPt_2794,mquach,2016/10/12 21:37:47+00,ADA,2024/06/27 20:40:41+00,,{C1CE7699-0B18-4D55-BE1E-4A75E5B62112},2794
-8563042.35773007,4705877.65405411,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2795,mquach,2016/10/12 20:56:01+00,ADA,2024/06/27 20:40:41+00,,{D4E2183C-DF20-4B87-809B-6707238637CE},2795
-8564063.96226374,4705878.13460797,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2796,mquach,2016/10/12 21:23:07+00,ADA,2024/06/27 20:40:41+00,,{A75440A8-A796-46FB-BF33-B82EA6E73C87},2796
-8565385.21804149,4706417.69705329,Fair,,No,1,2030,2016,ADA_BusStopPt_2797,mquach,2016/10/13 00:27:40+00,ADA,2024/06/27 20:40:41+00,,{9F0C08D5-E629-4769-9B04-6AAEB3E10CF3},2797
-8566768.18706936,4706820.77635727,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2798,mquach,2016/10/13 00:35:44+00,ADA,2024/06/27 20:40:41+00,,{078FF327-E690-4A53-B851-9B9BCED80000},2798
-8566877.66938915,4706540.65254662,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2799,mquach,2016/10/13 00:47:10+00,ADA,2024/06/27 20:40:41+00,,{742074CA-523A-414A-8906-6B3D7523DB79},2799
-8566863.67526844,4706472.53263618,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2800,mquach,2016/10/13 00:48:34+00,ADA,2024/06/27 20:40:41+00,,{763184E8-A717-4340-B02C-BFB2A5CB38FA},2800
-8567167.15086588,4706195.92727956,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2801,mquach,2016/10/13 00:53:18+00,ADA,2024/06/27 20:40:41+00,,{6538D0FD-3487-457C-AFC6-7337EFF0326B},2801
-8567138.11925237,4706021.8561117,,,,5,2030,2016,ADA_BusStopPt_2802,mquach,2016/10/13 01:01:47+00,ADA,2024/06/27 20:40:41+00,,{CC82D06D-4973-46A4-A753-BE47CE57CF96},2802
-8563573.70380013,4705940.39460564,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2803,mquach,2016/10/12 21:04:25+00,ADA,2024/06/27 20:40:41+00,,{9D7BDDAC-7130-41A1-89A2-8737DA9A2FDF},2803
-8563788.44414874,4705911.21996125,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2804,mquach,2016/10/12 21:06:54+00,ADA,2024/06/27 20:40:41+00,,{80D80C0D-7F49-4DF2-AC7B-397A982F8B23},2804
-8564135.92757244,4704482.29909938,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2805,mquach,2016/10/12 22:22:41+00,ADA,2024/06/27 20:40:41+00,,{2D04B120-C9AB-44F6-957D-F74749F24E2A},2805
-8564406.05915891,4703457.97563831,Fair,,No,1,2030,2016,ADA_BusStopPt_2806,mquach,2016/10/12 22:36:57+00,ADA,2024/06/27 20:40:41+00,,{28B0F9D8-9AF8-439F-8591-17B0A2F2E326},2806
-8564873.5632012,4706160.39167502,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2807,mquach,2016/10/13 00:21:46+00,ADA,2024/06/27 20:40:41+00,,{05F6BFB4-E711-4C94-BDE7-840FA11C8950},2807
-8565189.86568775,4706346.70167225,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2808,mquach,2016/10/13 00:23:25+00,ADA,2024/06/27 20:40:41+00,,{79F4E580-4E49-4E2A-81B5-3A83F66878DC},2808
-8565174.24232673,4706318.47478492,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2809,mquach,2016/10/13 00:24:22+00,ADA,2024/06/27 20:40:41+00,,{EC504FD8-87AD-4616-92A3-725DC3DE7B91},2809
-8565347.85646834,4706389.33523874,Fair,,No,1,2030,2016,ADA_BusStopPt_2810,mquach,2016/10/13 00:25:37+00,ADA,2024/06/27 20:40:41+00,,{9EB39AB8-DD95-4523-8D12-FDE0F71C147E},2810
-8565855.98156719,4706600.00994363,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2811,mquach,2016/10/13 00:32:54+00,ADA,2024/06/27 20:40:41+00,,{49B8FAA7-49D1-44EA-A793-4F8AC190939B},2811
-8566836.0873624,4706870.95170313,Good,,Yes,1,2030,2016,ADA_BusStopPt_2812,mquach,2016/10/13 00:37:49+00,ADA,2024/06/27 20:40:41+00,,{3146B8B0-6887-43C9-BAD3-77F35AE3428A},2812
-8566928.01978242,4706852.72056574,Fair,,No,1,2030,2016,ADA_BusStopPt_2813,mquach,2016/10/13 00:40:05+00,ADA,2024/06/27 20:40:41+00,,{8EDCE6E4-6E27-4908-AF5B-5D76F97C7891},2813
-8567145.8216936,4706931.88225103,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2814,mquach,2016/10/13 00:42:33+00,ADA,2024/06/27 20:40:41+00,,{411B6A4A-839A-424E-863D-979DB7D1993D},2814
-8566877.3794629,4706817.97932379,Good,,No,1,2030,2016,ADA_BusStopPt_2815,mquach,2016/10/13 00:43:57+00,ADA,2024/06/27 20:40:41+00,,{C387984E-2920-43BF-B5F8-D20B191871D5},2815
-8566862.66263896,4706774.98704427,Fair,,No,1,2030,2016,ADA_BusStopPt_2816,mquach,2016/10/13 00:44:52+00,ADA,2024/06/27 20:40:41+00,,{7A5F7D7F-3317-4BEF-B194-D56124D980A7},2816
-8567095.03830174,4706431.0214779,Fair,,No,1,2030,2016,ADA_BusStopPt_2817,mquach,2016/10/13 00:50:50+00,ADA,2024/06/27 20:40:41+00,,{7B3DA169-AD8B-403A-B6F7-42816DF215A4},2817
-8567263.07323386,4706221.28308439,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2818,mquach,2016/10/13 00:52:11+00,ADA,2024/06/27 20:40:41+00,,{2064AAAB-CA8D-4E9E-B3CE-690F55710106},2818
-8566877.65347612,4706242.07944351,Fair,,No,1,2030,2016,ADA_BusStopPt_2819,mquach,2016/10/13 00:55:28+00,ADA,2024/06/27 20:40:41+00,,{DC15B731-CA90-48A8-A774-8E02BACA288B},2819
-8566832.188778,4706173.0859496,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2820,mquach,2016/10/13 00:56:43+00,ADA,2024/06/27 20:40:41+00,,{A0EC0CB2-0B8C-47C7-893E-EDE5B1EC8884},2820
-8566950.34810006,4706001.47916489,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2821,mquach,2016/10/13 00:59:51+00,ADA,2024/06/27 20:40:41+00,,{7580B9F3-DC45-4BFC-BDED-F824AD8BE29E},2821
-8567139.16385558,4706021.86778117,Fair,,No,1,2030,2016,ADA_BusStopPt_2822,mquach,2016/10/13 01:00:47+00,ADA,2024/06/27 20:40:41+00,,{DA6C488E-4627-401F-B71E-54470549E698},2822
-8565174.79754533,4705879.198969,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2823,mquach,2016/10/13 18:33:32+00,ADA,2024/06/27 20:40:41+00,,{189645A0-544A-45C9-ACFC-04E3C148D15F},2823
-8566001.63675727,4706576.9184482,Good,,Yes,1,2030,2016,ADA_BusStopPt_2824,mquach,2016/10/13 18:43:33+00,ADA,2024/06/27 20:40:41+00,,{1B5CF401-A790-4A53-A6E4-9576265C8893},2824
-8566097.77431704,4706369.90485923,Good,,Yes,1,2030,2016,ADA_BusStopPt_2825,mquach,2016/10/13 18:48:38+00,ADA,2024/06/27 20:40:41+00,,{68E7CB9E-8668-4D10-8AD9-37D523D1ABC4},2825
-8565711.70186067,4705913.81476097,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2826,mquach,2016/10/13 18:37:59+00,ADA,2024/06/27 20:40:41+00,,{8F5C9CEB-CF8C-43F2-8385-A7C135DE8186},2826
-8565800.37144567,4705880.0612397,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2827,mquach,2016/10/13 18:40:06+00,ADA,2024/06/27 20:40:41+00,,{77EDAC1A-0E82-4C55-8AF9-1933C92391D2},2827
-8566007.93596314,4706526.99138498,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2828,mquach,2016/10/13 18:44:14+00,ADA,2024/06/27 20:40:41+00,,{CF6B4A6E-B333-4938-AAD9-558BC7B99ED1},2828
-8566103.40205658,4706398.61644394,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2829,mquach,2016/10/13 18:47:49+00,ADA,2024/06/27 20:40:41+00,,{5608088D-76DD-435E-A8C4-7952FB13200D},2829
-8566208.02939047,4706180.22463174,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2830,mquach,2016/10/13 18:55:12+00,ADA,2024/06/27 20:40:41+00,,{023BDC73-861B-473F-BA8C-770173AA4E4C},2830
-8566274.60469309,4706046.57197609,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2831,mquach,2016/10/14 20:10:44+00,ADA,2024/06/27 20:40:41+00,,{057A796C-53C7-44DB-A5AC-3567F9E3AFAC},2831
-8566440.45241186,4705816.83925535,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2832,mquach,2016/10/15 01:33:50+00,ADA,2024/06/27 20:40:41+00,,{0E5EBB3E-BEB8-4088-86BD-7676164267DD},2832
-8566256.93784487,4705719.1407822,Fair,,No,1,2030,2016,ADA_BusStopPt_2833,mquach,2016/10/15 01:36:28+00,ADA,2024/06/27 20:40:41+00,,{89530A08-902A-4603-8441-F7DADF886990},2833
-8566239.28651405,4705731.86495267,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2834,mquach,2016/10/15 01:36:57+00,ADA,2024/06/27 20:40:41+00,,{646C7CA6-DEF3-4D91-954B-9A152DCF9FEB},2834
-8566221.48760435,4705602.40353279,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2835,mquach,2016/10/15 01:42:59+00,ADA,2024/06/27 20:40:41+00,,{7042B77E-BC11-4590-BD58-CE72C01B6C76},2835
-8566248.54158208,4705604.89327579,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2836,mquach,2016/10/15 01:43:52+00,ADA,2024/06/27 20:40:41+00,,{0E2641AB-161D-499B-9391-F2AE07544905},2836
-8566162.68160749,4705606.16804811,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2837,mquach,2016/10/15 01:45:08+00,ADA,2024/06/27 20:40:41+00,,{CDE850A9-B27E-4F5F-9228-22F71C2D09DF},2837
-8566235.89033866,4705102.80848707,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2838,mquach,2016/10/15 01:50:14+00,ADA,2024/06/27 20:40:41+00,,{8DC84F09-B9E6-4D31-AF84-FA66C715570D},2838
-8566238.25515787,4705076.55665672,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2839,mquach,2016/10/15 01:50:54+00,ADA,2024/06/27 20:40:41+00,,{49ADAB1A-D620-4246-AF8F-13B7E18583D2},2839
-8566875.94167727,4704987.71317974,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2840,mquach,2016/10/15 02:20:33+00,ADA,2024/06/27 20:40:41+00,,{51A32C1B-A324-4FED-88A8-F4E395AD5D5E},2840
-8566961.97709653,4704868.82858194,Fair,,No,1,2030,2016,ADA_BusStopPt_2841,mquach,2016/10/15 02:21:50+00,ADA,2024/06/27 20:40:41+00,,{E2CC7F5C-8152-418D-9C38-843F5C7CDE33},2841
-8564517.63599222,4703317.91428446,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2842,mquach,2016/10/15 02:25:55+00,ADA,2024/06/27 20:40:41+00,,{AA3FD364-7BDC-4637-8178-12259C81EA79},2842
-8567230.42612001,4702971.24410546,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2843,mquach,2016/10/17 05:49:37+00,ADA,2024/06/27 20:40:41+00,,{21838FDC-1CFE-4DD0-84F0-DA3CA77AF71A},2843
-8567175.72520047,4701287.35302273,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2844,mquach,2016/10/17 07:08:53+00,ADA,2024/06/27 20:40:41+00,,{BF13F961-21E5-4F14-BF34-B4BB70FEBAC3},2844
-8567696.31792177,4701624.83728849,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2845,mquach,2016/10/17 07:28:36+00,ADA,2024/06/27 20:40:41+00,,{EE41038F-6FE1-4C1B-ACC8-474F47DE1650},2845
-8567761.82173166,4700545.43346313,Fair,,No,1,2030,2016,ADA_BusStopPt_2846,mquach,2016/10/17 07:47:41+00,ADA,2024/06/27 20:40:41+00,,{88882F1E-5C9E-4F45-826D-EF4CBE3E1C75},2846
-8566294.91948251,4706073.49257857,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2847,mquach,2016/10/14 20:11:57+00,ADA,2024/06/27 20:40:41+00,,{EB80053B-E654-4AC8-A759-9E0FB0B91031},2847
-8566017.04693021,4705455.26753994,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2848,mquach,2016/10/15 01:46:25+00,ADA,2024/06/27 20:40:41+00,,{04AD4E61-DDFD-4B1D-96AC-733FE9585B7E},2848
-8566363.79344289,4705416.90071324,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2849,mquach,2016/10/15 01:48:17+00,ADA,2024/06/27 20:40:41+00,,{C0617EA3-4A2F-46FF-BD0C-59851884D599},2849
-8566345.91702298,4705405.31085147,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2850,mquach,2016/10/15 01:49:08+00,ADA,2024/06/27 20:40:41+00,,{47C8C94D-23EE-4EF3-BFD0-67FD3E3BC59C},2850
-8565703.75857861,4704892.18188183,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2851,mquach,2016/10/15 01:53:49+00,ADA,2024/06/27 20:40:41+00,,{07D818C4-383E-40E9-8F11-C9B70E265EB6},2851
-8565709.23819289,4704911.22866544,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2852,mquach,2016/10/15 01:54:12+00,ADA,2024/06/27 20:40:41+00,,{CFDE40C6-395E-412E-A9F5-58F8C10B182B},2852
-8565956.81490208,4704942.01688685,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2853,mquach,2016/10/15 01:54:53+00,ADA,2024/06/27 20:40:41+00,,{23306F90-F30C-49E5-855A-0E2EA014F195},2853
-8566028.19646808,4704940.49108898,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2854,mquach,2016/10/15 01:56:17+00,ADA,2024/06/27 20:40:41+00,,{BC0E0051-78BD-440F-8F02-1829762ECF4D},2854
-8566677.78683319,4705379.94904432,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2855,mquach,2016/10/15 02:17:12+00,ADA,2024/06/27 20:40:41+00,,{2ABCEC35-C143-4B5C-958F-6430DC64B01A},2855
-8566705.30097895,4705293.324724,Fair,,No,1,2030,2016,ADA_BusStopPt_2856,mquach,2016/10/15 02:18:38+00,ADA,2024/06/27 20:40:41+00,,{ECBFF299-733B-459D-ADA5-702B219B6751},2856
-8566854.25406663,4705063.09814376,Good,,Yes,1,2030,2016,ADA_BusStopPt_2857,mquach,2016/10/15 02:19:33+00,ADA,2024/06/27 20:40:41+00,,{EBEC02EF-4DE5-4BDE-8E83-5714D60F86D1},2857
-8564544.38362641,4703318.66792689,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2858,mquach,2016/10/15 02:25:23+00,ADA,2024/06/27 20:40:41+00,,{9E89FFA5-E626-4F03-9399-34EF3687453D},2858
-8564684.13038466,4703151.5517931,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2859,mquach,2016/10/15 02:27:08+00,ADA,2024/06/27 20:40:41+00,,{B09460BB-75D7-4837-9C78-D1EC0C0CD871},2859
-8564724.3946671,4703137.85469075,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2860,mquach,2016/10/15 02:28:01+00,ADA,2024/06/27 20:40:41+00,,{5DCBC027-56C0-459F-B586-B649E6375150},2860
-8567135.99362337,4704556.76584497,Fair,,No,1,2030,2016,ADA_BusStopPt_2861,mquach,2016/10/15 02:31:30+00,ADA,2024/06/27 20:40:41+00,,{6AA1FB30-D274-4879-A030-D738235C7C8D},2861
-8567645.91241266,4703194.29892423,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2862,mquach,2016/10/17 05:27:29+00,ADA,2024/06/27 20:40:41+00,,{1952A638-BAB6-4DA0-AAC2-7438D30CD563},2862
-8566676.12750832,4701157.53716529,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2863,mquach,2016/10/17 06:17:41+00,ADA,2024/06/27 20:40:41+00,,{E4041841-ADF8-4FE8-AEF3-C1621F23A1C4},2863
-8567158.06852847,4702803.83050987,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2864,mquach,2016/10/17 08:15:09+00,ADA,2024/06/27 20:40:41+00,,{E6384361-3148-405F-B8BC-92F88D316A33},2864
-8567157.74792122,4702679.32959715,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2865,mquach,2016/10/17 08:37:51+00,ADA,2024/06/27 20:40:41+00,,{ABB14CF0-0003-4B8D-91B1-A7FD26E7F2A0},2865
-8568068.09788188,4701602.64184199,Fair,,No,1,2030,2016,ADA_BusStopPt_2866,mquach,2016/10/17 08:46:55+00,ADA,2024/06/27 20:40:41+00,,{9786F151-B2ED-4F3C-9FAA-7C70A45746D7},2866
-8568051.50350115,4701579.36380494,Good,,Yes,1,2030,2016,ADA_BusStopPt_2867,mquach,2016/10/17 08:48:08+00,ADA,2024/06/27 20:40:41+00,,{9801865B-1B96-44F5-9D03-87F7DB5E5748},2867
-8570387.93963912,4702574.22549094,Fair,,No,1,2030,2016,ADA_BusStopPt_2868,mquach,2016/10/17 16:54:24+00,ADA,2024/06/27 20:40:41+00,,{3DDC7C60-30ED-4A18-B123-26A28F5A04F7},2868
-8570200.15260034,4702674.35946474,Fair,,No,1,2030,2016,ADA_BusStopPt_2869,mquach,2016/10/17 16:54:57+00,ADA,2024/06/27 20:40:41+00,,{63ECDCA6-2739-46A0-8461-0BFCF9D457D7},2869
-8569974.93509212,4702622.28481246,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2870,mquach,2016/10/17 16:55:41+00,ADA,2024/06/27 20:40:41+00,,{516FBD4D-D077-45FC-B415-EE6FAE045A01},2870
-8568600.32377221,4701327.16038447,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2871,mquach,2016/10/17 17:22:57+00,ADA,2024/06/27 20:40:41+00,,{3301A477-D468-494C-81CA-D644C9AAC72E},2871
-8568620.29356779,4701323.52839013,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2872,mquach,2016/10/17 17:26:35+00,ADA,2024/06/27 20:40:41+00,,{589333AD-2E37-4A95-A2AB-F5A2DD516BBB},2872
-8569681.27824882,4702052.09920586,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2873,mquach,2016/10/17 17:29:24+00,ADA,2024/06/27 20:40:41+00,,{9FC05AC8-DC96-4C49-B7FC-A05A4935B4C9},2873
-8569697.5390439,4701855.80933673,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2874,mquach,2016/10/17 17:29:56+00,ADA,2024/06/27 20:40:41+00,,{13EC41D0-68D5-4356-AA05-E577DE71DB96},2874
-8571175.43642254,4701983.17453233,Good,,Yes,1,2030,2016,ADA_BusStopPt_2875,mquach,2016/10/18 19:00:42+00,ADA,2024/06/27 20:40:41+00,,{8288DB6E-7120-4CD3-BEE3-7A79E6B457BD},2875
-8571153.69593136,4701969.66002799,Good,,yes,1,2030,2016,ADA_BusStopPt_2876,mquach,2016/10/18 19:01:28+00,ADA,2024/06/27 20:40:41+00,,{2859C9CF-578A-4547-B512-D06DBA7F8801},2876
-8571135.98745883,4701927.92735281,Good,,yes,1,2030,2016,ADA_BusStopPt_2877,mquach,2016/10/18 19:01:49+00,ADA,2024/06/27 20:40:41+00,,{1773E573-9209-40D5-AEC9-408ACA2BB0E3},2877
-8571108.67024784,4701941.46352941,Good,,Yes,1,2030,2016,ADA_BusStopPt_2878,mquach,2016/10/18 19:02:39+00,ADA,2024/06/27 20:40:41+00,,{7A72142C-79F2-46A4-899C-59B3D9478AB2},2878
-8571114.37423792,4701914.58438664,Good,,yes,1,2030,2016,ADA_BusStopPt_2879,mquach,2016/10/18 19:03:01+00,ADA,2024/06/27 20:40:41+00,,{676B95C2-9C55-4E43-8DF8-B8E01C9CD1EA},2879
-8568273.39690065,4702059.47372636,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2880,mquach,2016/10/17 08:42:45+00,ADA,2024/06/27 20:40:41+00,,{6FD3BD37-BA8F-4E40-9B02-073246F38DFA},2880
-8569505.95202761,4702513.05092338,Fair,,No,1,2030,2016,ADA_BusStopPt_2881,mquach,2016/10/17 16:56:57+00,ADA,2024/06/27 20:40:41+00,,{91406E31-0C38-4C29-8F6D-D9CE57309D68},2881
-8568379.6718645,4700647.58004372,Fair,,No,1,2030,2016,ADA_BusStopPt_2882,mquach,2016/10/17 17:09:39+00,ADA,2024/06/27 20:40:41+00,,{91F00E09-EB74-4FD8-AAE3-D919B118E2F0},2882
-8569282.37582565,4701243.57150122,Non-Compliant,,No,1,2030,2016,ADA_BusStopPt_2883,mquach,2016/10/17 20:44:36+00,ADA,2024/06/27 20:40:41+00,,{435F5B3F-2DDF-4146-89F3-F0E2C279C5A1},2883
-8570524.1650628,4701994.83329785,Fair,,Yes,1,2030,2016,ADA_BusStopPt_2884,mquach,2016/10/17 20:48:05+00,ADA,2024/06/27 20:40:41+00,,{FF189E3D-7490-4C80-A2E5-CDCC6991990D},2884
-8570499.32020293,4701941.56779675,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_2885,mquach,2016/10/17 20:48:33+00,ADA,2024/06/27 20:40:41+00,,{32E572EF-F85B-4E94-9C2E-D6C2BA45A729},2885
